Log Count,Time Stamp,Acceleration x,Acceleration y,Acceleration z,Gyro x,Gyro y,Gyro z,Vertical Speed,Desired Height,Actual Height,Throttle,Desired Pitch,Actual Pitch,Pitch Adjustment,Desired Roll,Actual Roll,Roll Adjustment,Desired Yaw,Actual Yaw,Yaw Adjustment,Blob x-coord,
3328,401.970491,0.048828,-0.050977,1.002246,-9.640086,-18.052158,15.414947,-0.424957,40,40.256001,0.589366,0,-0.396039,0.018518,0,0.048833,0.008072,-10.049697,-9.432962,-0.024754,91,69
3329,401.975481,0.009766,0.081836,1.033496,17.299686,12.439183,23.726662,-0.424957,40,40.256001,0.589361,0,-0.33501,-0.008516,0,0.168089,-0.01627,-10.049697,-9.314566,-0.035111,91,69
3330,401.980463,-0.052734,0.054492,1.002246,3.251884,9.417518,17.60224,-0.424957,40,40.256001,0.589355,0,-0.263549,-0.006378,0,0.206636,-0.00428,-10.049697,-9.226871,-0.029922,91,69
3331,401.985455,0.037109,-0.043164,0.943652,-7.239512,-21.440084,11.915276,-1.70002,40,40.018002,0.592857,0,-0.383764,0.021389,0,0.151194,0.005262,-10.049697,-9.16739,-0.024797,91,69
3332,401.990426,0.060547,0.003711,1.002246,4.674446,2.550099,20.883179,-1.70002,40,40.018002,0.592857,0,-0.393108,0.000519,0,0.175689,-0.005306,-10.049697,-9.06358,-0.035638,91,69
3333,401.99542,-0.029297,0.093555,1.021777,13.20982,13.171707,22.633014,-1.70002,40,40.018002,0.592856,0,-0.312529,-0.009313,0,0.279056,-0.013476,-10.049697,-8.950551,-0.039048,91,69
3334,402.000396,-0.029297,0.007617,0.943652,-13.641043,-1.753483,14.540028,-1.70002,40,40.018002,0.592856,0,-0.305464,0.003663,0,0.214112,0.010409,-10.049697,-8.878199,-0.031583,91,69
3335,402.005382,0.083984,-0.04707,0.943652,-8.573165,-22.538872,14.321299,-1.70002,40,40.018002,0.592856,0,-0.451383,0.02282,0,0.150388,0.006432,-9.281934,-8.806793,-0.021631,93,67
3336,402.01036,0.025391,0.034961,1.041309,3.607525,21.046347,21.320639,-1.70002,40,40.018002,0.592855,0,-0.353865,-0.015896,0,0.182185,-0.00442,-9.281934,-8.700659,-0.030443,93,67
3337,402.015347,-0.056641,0.054492,0.986621,-1.104713,12.164486,18.914616,-1.70002,40,40.018002,0.592855,0,-0.266699,-0.008754,0,0.199532,-0.000429,-9.281934,-8.606331,-0.029241,93,67
3338,402.020323,0.025391,-0.011914,0.920215,-13.729953,-16.495542,13.665111,-1.70002,40,40.018002,0.592855,0,-0.357298,0.016889,0,0.125987,0.011102,-9.281934,-8.538333,-0.024693,93,67
3339,402.025321,0.076172,-0.011914,0.978809,-5.016759,-0.746262,16.508593,-5.525017,40,39.813999,0.601324,0,-0.390419,0.003377,0,0.096219,0.003706,-9.281934,-8.455824,-0.028822,93,67
3340,402.030302,-0.017578,0.050586,1.06084,0.228939,15.186151,19.789533,-5.525017,40,39.813999,0.601328,0,-0.305205,-0.011122,0,0.117677,-0.001021,-9.281934,-8.357252,-0.033635,93,67
3341,402.035292,-0.041016,-0.004102,0.951465,-17.73091,6.853682,17.164781,-5.525017,40,39.813999,0.601332,0,-0.25064,-0.004231,0,0.028355,0.015275,-9.281934,-8.2716,-0.032082,93,67
3342,402.040277,0.072266,-0.019727,0.93584,-3.505287,-17.77746,17.164781,-5.525017,40,39.813999,0.601336,0,-0.368563,0.018087,0,0.003154,0.003037,-9.281934,-8.186034,-0.033277,93,67
3343,402.045256,0.037109,0.031055,1.037402,7.252841,9.600649,16.071133,-5.525017,40,39.813999,0.601339,0,-0.333024,-0.006053,0,0.052624,-0.006697,-9.281934,-8.106016,-0.033249,93,67
3344,402.050249,-0.044922,0.038867,1.033496,-8.217525,14.453625,17.82097,-5.525017,40,39.813999,0.601343,0,-0.240487,-0.010934,0,0.0284,0.006973,-9.281934,-8.017035,-0.036323,93,67
3345,402.055235,0.005859,-0.019727,0.93584,-3.594197,-5.14141,19.352074,-5.525017,40,39.813999,0.601347,0,-0.266427,0.006347,0,0.002815,0.003117,-9.281934,-7.920546,-0.039274,93,67
3346,402.06021,0.072266,0.023242,0.978809,13.12091,-2.85227,15.414947,-5.525017,40,39.813999,0.60135,0,-0.309013,0.004646,0,0.078713,-0.012,-8.537089,-7.843857,-0.025822,95,65
3347,402.065191,-0.021484,0.04668,1.053027,-2.082724,12.07292,14.758758,-0.849915,40,39.950001,0.591457,0,-0.238257,-0.008872,0,0.087584,0.001206,-8.537089,-7.770343,-0.026161,95,65
3348,402.070224,-0.033203,0.003711,0.994434,-8.750985,3.923583,16.727321,-0.849915,40,39.950001,0.591458,0,-0.202648,-0.002009,0,0.046077,0.007315,-8.537089,-7.686155,-0.029398,95,65
3349,402.075143,0.044922,0.007617,0.931934,5.830278,-9.994385,18.695886,-0.849915,40,39.950001,0.591459,0,-0.269755,0.010605,0,0.078896,-0.005639,-8.537089,-7.59419,-0.032744,95,65
3350,402.080149,0.041016,0.038867,1.02959,-0.837982,6.945247,13.227653,-0.849915,40,39.950001,0.59146,0,-0.249616,-0.004318,0,0.091231,0.000094,-8.537089,-7.527972,-0.027942,95,65
3351,402.085132,-0.037109,0.01543,1.037402,-8.839895,9.600649,11.696547,-0.849915,40,39.950001,0.591461,0,-0.185102,-0.007086,0,0.054398,0.007334,-8.537089,-7.469688,-0.027152,95,65
3352,402.090233,0.009766,-0.004102,0.896777,-6.972782,-14.847361,23.726662,-0.849915,40,39.950001,0.591462,0,-0.263176,0.014794,0,0.018173,0.005958,-8.537089,-7.348658,-0.04144,95,65
3353,402.095106,0.052734,0.034961,0.920215,1.118041,-0.929393,18.039698,-0.849915,40,39.950001,0.591463,0,-0.289393,0.002831,0,0.040649,-0.001259,-8.537089,-7.260751,-0.036712,95,65
3354,402.100239,-0.009766,0.027148,0.986621,-1.727084,10.516305,10.384171,-0.849915,40,39.950001,0.591464,0,-0.229322,-0.007576,0,0.044502,0.001196,-8.537089,-7.207449,-0.02944,95,65
3355,402.105071,-0.005859,-0.004102,0.943652,-6.972782,-11.184738,18.039698,5.949974,40,40.290001,0.576499,0,-0.278465,0.011705,0,0.01031,0.006013,-8.537089,-7.120281,-0.038673,95,65
3356,402.110248,0.044922,0.011523,0.853809,-6.883872,-12.100394,24.16412,5.949974,40,40.290001,0.576493,0,-0.36033,0.013075,0,-0.018009,0.006133,-8.537089,-6.995184,-0.046834,95,65
3357,402.115029,0.009766,0.038867,0.93584,3.162974,9.325952,13.88384,5.949974,40,40.290001,0.576487,0,-0.317611,-0.005921,0,0.01588,-0.002871,-7.826621,-6.928805,-0.027075,98,62
3358,402.120193,-0.029297,0.003711,0.986621,-10.973738,-8.346205,11.040359,5.949974,40,40.290001,0.576481,0,-0.345465,0.009695,0,-0.037356,0.009837,-7.826621,-6.871792,-0.024893,98,62
3359,402.124993,0.044922,0.007617,0.900684,-0.037791,-8.987164,21.539367,5.949974,40,40.290001,0.576476,0,-0.40637,0.01068,0,-0.03227,0.000258,-7.826621,-6.768403,-0.037331,98,62
3360,402.129976,0.041016,0.034961,0.900684,3.251884,3.648886,19.133344,5.949974,40,40.290001,0.57647,0,-0.404197,-0.000362,0,0.001795,-0.00285,-7.826621,-6.673062,-0.036143,98,62
3361,402.134976,-0.037109,0.019336,0.99834,-5.81695,7.677772,9.946712,5.949974,40,40.290001,0.576464,0,-0.347474,-0.004274,0,-0.017412,0.005198,-7.826621,-6.623328,-0.027217,98,62
3362,402.139962,0.017578,0.011523,0.986621,-5.905861,-16.587108,15.414947,5.949974,40,40.290001,0.576458,0,-0.434297,0.017507,0,-0.04003,0.005433,-7.826621,-6.54647,-0.034017,98,62
3363,402.14494,0.068359,0.031055,0.931934,0.67349,-5.782369,21.758097,2.549934,40,40.153999,0.583799,0,-0.490138,0.008468,0,-0.020866,-0.000442,-7.826621,-6.438158,-0.042172,98,62
3364,402.149941,-0.021484,0.023242,0.982715,-3.594197,18.207814,16.946051,2.549934,40,40.153999,0.583796,0,-0.386941,-0.013188,0,-0.027,0.003325,-7.826621,-6.35341,-0.038316,98,62
3365,402.154911,-0.033203,0.003711,1.013965,-9.195536,-12.100394,7.978148,2.549934,40,40.153999,0.583793,0,-0.430006,0.013562,0,-0.068949,0.008506,-7.826621,-6.313759,-0.029478,98,62
3366,402.159897,0.076172,0.023242,0.974902,0.051119,-18.693116,18.695886,2.549934,40,40.153999,0.58379,0,-0.551809,0.020165,0,-0.056524,0.00035,-7.826621,-6.220542,-0.042003,98,62
3367,402.164885,0.025391,0.027148,0.943652,-3.860927,8.318731,21.539367,2.549934,40,40.153999,0.583787,0,-0.517748,-0.003645,0,-0.061467,0.003798,-7.826621,-6.113103,-0.046481,98,62
3368,402.169855,-0.060547,0.007617,1.002246,-5.194579,7.860903,10.6029,2.549934,40,40.153999,0.583784,0,-0.449896,-0.003719,0,-0.081698,0.005103,-7.150531,-6.060406,-0.026324,101,59
3369,402.174829,0.009766,0.003711,0.970996,-5.46131,-15.305189,11.477817,2.549934,40,40.153999,0.583781,0,-0.526233,0.01703,0,-0.104686,0.005497,-7.150531,-6.003316,-0.028038,101,59
3370,402.17983,0.091797,0.04668,0.978809,4.585536,-15.396754,17.60224,2.549934,40,40.153999,0.583778,0,-0.637767,0.017889,0,-0.059432,-0.003587,-7.150531,-5.915287,-0.03568,101,59
3371,402.184807,-0.037109,0.007617,0.96709,-8.217525,16.925895,20.226993,-0.85001,40,40.222,0.590301,0,-0.533409,-0.011047,0,-0.094448,0.007831,-7.150531,-5.814617,-0.039835,101,59
3372,402.189801,-0.060547,-0.008008,0.978809,-10.262458,1.08505,7.540689,-0.85001,40,40.222,0.590297,0,-0.4982,0.002531,0,-0.146178,0.009976,-7.150531,-5.776959,-0.027075,101,59
3373,402.194795,0.076172,0.031055,0.970996,5.919188,-26.934018,13.446382,-0.85001,40,40.222,0.590292,0,-0.660617,0.028116,0,-0.10053,-0.004464,-7.150531,-5.709808,-0.034197,101,59
3374,402.199772,0.044922,0.050586,1.006152,4.585536,8.501862,20.664451,-0.85001,40,40.222,0.590288,0,-0.63233,-0.003005,0,-0.054231,-0.003623,-7.150531,-5.606961,-0.043192,101,59
3375,402.204753,-0.087891,-0.004102,0.986621,-11.062648,11.065699,15.196217,-0.85001,40,40.222,0.590284,0,-0.535787,-0.005916,0,-0.108296,0.01041,-7.150531,-5.531269,-0.038523,101,59
3376,402.209751,-0.001953,-0.000195,0.970996,-0.482342,-19.059379,8.415607,-0.85001,40,40.222,0.590279,0,-0.625399,0.020999,0,-0.108001,0.001175,-7.150531,-5.489208,-0.032009,101,59
3377,402.21472,0.091797,0.058398,1.010059,12.320719,-16.95337,15.414947,-0.85001,40,40.222,0.590275,0,-0.742135,0.019976,0,-0.020321,-0.01061,-7.150531,-5.412611,-0.040408,101,59
3378,402.219713,-0.033203,0.027148,1.010059,-5.905861,9.966912,19.352074,-0.85001,40,40.222,0.59027,0,-0.673466,-0.003996,0,-0.036151,0.005406,-6.508818,-5.315986,-0.036921,104,56
3379,402.224668,-0.080078,-0.019727,0.96709,-13.018672,2.824796,7.10323,0.85001,40,40.222,0.586866,0,-0.619948,0.001863,0,-0.10637,0.012104,-6.508818,-5.280789,-0.024585,104,56
3380,402.229661,0.060547,0.023242,0.982715,9.475594,-25.011142,11.040359,0.85001,40,40.222,0.586861,0,-0.764819,0.027166,0,-0.04667,-0.007943,-6.508818,-5.225665,-0.029478,104,56
3381,402.234646,0.064453,0.066211,1.041309,8.408672,0.718788,17.60224,0.85001,40,40.222,0.586857,0,-0.78129,0.004827,0,0.02393,-0.007505,-6.508818,-5.137918,-0.037574,104,56
3382,402.239649,-0.076172,-0.008008,0.974902,-8.128614,10.607871,13.227653,0.85001,40,40.222,0.586853,0,-0.690136,-0.004439,0,-0.017856,0.007218,-6.508818,-5.07174,-0.033917,104,56
3383,402.244628,-0.021484,-0.008008,0.93584,-2.082724,-5.690803,9.946712,0.85001,40,40.222,0.586848,0,-0.703343,0.009876,0,-0.029425,0.002023,-6.508818,-5.022215,-0.031173,104,56
3384,402.249614,0.080078,0.058398,0.99834,12.231809,-13.748575,12.352735,0.85001,40,40.222,0.586844,0,-0.799385,0.017579,0,0.057924,-0.011079,-6.508818,-4.960624,-0.034553,104,56
3385,402.254593,-0.005859,0.031055,1.033496,-6.617142,8.501862,16.071133,0.85001,40,40.222,0.586839,0,-0.748912,-0.002191,0,0.039592,0.005498,-6.508818,-4.880606,-0.039564,104,56
3386,402.259581,-0.064453,-0.043164,0.916309,-9.017715,1.90914,9.946712,0.85001,40,40.222,0.586835,0,-0.704362,0.003251,0,-0.022747,0.008028,-6.508818,-4.830992,-0.033843,104,56
3387,402.264568,0.025391,0.023242,0.93584,3.518614,-6.148631,12.134005,1.70002,40,40.358002,0.584584,0,-0.740617,0.010536,0,0.007438,-0.003122,-6.508818,-4.77048,-0.036978,104,56
3388,402.269551,0.052734,0.066211,1.021777,8.675402,-2.669139,11.477817,1.70002,40,40.358002,0.584577,0,-0.769609,0.007702,0,0.0796,-0.008126,-6.508818,-4.713286,-0.03709,104,56
3389,402.274526,-0.033203,-0.008008,0.990527,-10.618098,9.142821,12.352735,1.70002,40,40.358002,0.584569,0,-0.704518,-0.00306,0,0.025531,0.009088,-5.924401,-4.651831,-0.030704,109,51
3390,402.279502,-0.044922,-0.04707,0.908496,-3.327466,6.762116,12.352735,1.70002,40,40.358002,0.584562,0,-0.644946,-0.001398,0,-0.010413,0.002976,-5.924401,-4.590364,-0.031562,109,51
3391,402.284482,0.037109,0.062305,0.978809,21.211733,-7.61368,11.259088,1.70002,40,40.358002,0.584555,0,-0.693265,0.011484,0,0.123354,-0.019372,-5.924401,-4.534293,-0.0312,109,51
3392,402.289477,0.021484,0.042773,1.06084,-5.016759,4.19828,9.290524,1.70002,40,40.358002,0.584548,0,-0.675432,0.001052,0,0.116767,0.003563,-5.924401,-4.487887,-0.029787,109,51
3393,402.294478,-0.025391,-0.04707,0.951465,-17.819819,-0.288434,10.82163,1.70002,40,40.358002,0.584541,0,-0.66037,0.004862,0,0.009178,0.015487,-5.924401,-4.433768,-0.032146,109,51
3394,402.299455,-0.021484,-0.019727,0.943652,0.58458,15.735544,13.88384,1.70002,40,40.358002,0.584534,0,-0.56783,-0.009768,0,0.00558,-0.000549,-5.924401,-4.364669,-0.036317,109,51
3395,402.30443,0.029297,0.074023,1.02959,22.545384,-6.423328,10.165442,0,40,40.222,0.588473,0,-0.606798,0.009842,0,0.149178,-0.020716,-5.924401,-4.314095,-0.033129,109,51
3396,402.309426,0.021484,0.01543,1.064746,-5.55022,-3.67636,6.228313,0,40,40.222,0.588469,0,-0.628555,0.007596,0,0.129012,0.003943,-5.924401,-4.282979,-0.029441,109,51
3397,402.314398,-0.017578,-0.050977,0.93584,-17.55309,2.000706,14.321299,0,40,40.222,0.588464,0,-0.605775,0.002483,0,0.02108,0.015171,-5.924401,-4.211773,-0.03891,109,51
3398,402.319399,-0.029297,0.019336,0.986621,2.096052,6.395854,13.227653,0,40,40.222,0.58846,0,-0.556682,-0.001695,0,0.041861,-0.002121,-5.924401,-4.145621,-0.038688,109,51
3399,402.324381,0.048828,0.066211,1.072559,17.210776,-16.037715,4.697207,0,40,40.222,0.588456,0,-0.650396,0.018536,0,0.154803,-0.0161,-5.924401,-4.12222,-0.030082,109,51
3400,402.329358,0.029297,-0.01582,1.021777,-14.707964,2.092271,7.10323,0,40,40.222,0.588451,0,-0.646782,0.00269,0,0.076963,0.012298,-5.374361,-4.086867,-0.025415,112,48
3401,402.334329,-0.037109,-0.050977,0.920215,-16.219437,4.015149,17.38351,0,40,40.222,0.588447,0,-0.604909,0.000719,0,-0.024368,0.014324,-5.374361,-4.000454,-0.037387,112,48
3402,402.339313,-0.017578,0.054492,1.013965,9.119953,4.656108,8.634336,0,40,40.222,0.588442,0,-0.569652,-0.000086,0,0.045714,-0.008278,-5.374361,-3.95742,-0.028826,112,48
3403,402.344312,0.064453,0.054492,1.056934,11.698348,-15.122058,0.32262,-3.40004,40,40.085999,0.595785,0,-0.665403,0.017842,0,0.127383,-0.011098,-5.374361,-3.955807,-0.020145,112,48
3404,402.349303,0.017578,-0.039258,0.955371,-13.641043,-1.478786,13.88384,-3.40004,40,40.085999,0.595783,0,-0.675035,0.006003,0,0.044176,0.011596,-5.374361,-3.886513,-0.035313,112,48
3405,402.354278,-0.060547,-0.023633,0.939746,-8.217525,7.586207,14.977487,-3.40004,40,40.085999,0.595781,0,-0.605225,-0.002395,0,-0.004828,0.007205,-5.374361,-3.812,-0.037499,112,48
3406,402.359272,0.005859,0.070117,1.049121,7.07502,-2.302877,3.603561,-3.40004,40,40.085999,0.59578,0,-0.613937,0.006296,0,0.06057,-0.006597,-5.374361,-3.794004,-0.02584,112,48
3407,402.364247,0.064453,0.031055,1.041309,3.518614,-15.122058,3.82229,-3.40004,40,40.085999,0.595778,0,-0.709357,0.018149,0,0.092437,-0.003716,-5.374361,-3.774988,-0.026334,112,48
3408,402.369238,-0.001953,-0.04707,0.951465,-13.996683,-5.14141,17.38351,-3.40004,40,40.085999,0.595776,0,-0.728233,0.009571,0,0.004262,0.012185,-5.374361,-3.688227,-0.041747,112,48
3409,402.374223,-0.060547,-0.000195,1.025684,-10.795918,21.778871,10.384171,-3.40004,40,40.085999,0.595774,0,-0.589911,-0.014887,0,-0.04683,0.009748,-5.374361,-3.636462,-0.03514,112,48
3410,402.379208,0.033203,0.074023,1.076465,6.541559,-17.685894,-0.771026,-3.40004,40,40.085999,0.595773,0,-0.685344,0.020218,0,0.017031,-0.005827,-5.374361,-3.640305,-0.023405,112,48
3411,402.384173,0.056641,0.007617,1.033496,-8.039704,-8.987164,10.6029,-2.55003,40,40.018002,0.594344,0,-0.746881,0.013057,0,-0.017112,0.007135,-4.870158,-3.587662,-0.02901,116,44
3412,402.389156,-0.033203,-0.050977,0.986621,-14.974695,7.311509,15.196217,-2.55003,40,40.018002,0.594344,0,-0.690607,-0.001559,0,-0.110097,0.013837,-4.870158,-3.511939,-0.034878,116,44
3413,402.394145,-0.064453,0.023242,1.056934,0.67349,19.12347,3.166102,-2.55003,40,40.018002,0.594344,0,-0.564739,-0.012746,0,-0.094285,0.000071,-4.870158,-3.496144,-0.0225,116,44
3414,402.399127,0.060547,0.070117,1.053027,14.988022,-20.70756,1.853726,-2.55003,40,40.018002,0.594343,0,-0.686293,0.022862,0,0.010834,-0.013155,-4.870158,-3.486908,-0.021255,116,44
3415,402.404129,0.044922,-0.011914,0.99834,-20.309303,-9.07873,14.10257,-2.55003,40,40.018002,0.594343,0,-0.744474,0.01312,0,-0.092472,0.018369,-4.870158,-3.416367,-0.035067,116,44
3416,402.409114,-0.068359,-0.054883,1.010059,-13.818863,24.52584,10.384171,-2.55003,40,40.018002,0.594343,0,-0.588775,-0.017292,0,-0.180289,0.013318,-4.870158,-3.364602,-0.031896,116,44
3417,402.414091,-0.048828,0.04668,1.021777,18.277698,4.106714,0.760079,-2.55003,40,40.018002,0.594342,0,-0.543478,0.00021,0,-0.06707,-0.015482,-4.870158,-3.360819,-0.02187,116,44
3418,402.419082,0.080078,0.074023,0.99834,11.075977,-7.430549,5.790854,-2.55003,40,40.018002,0.594342,0,-0.608962,0.010736,0,0.021821,-0.009818,-4.870158,-3.331917,-0.027542,116,44
3419,402.424061,0.001953,-0.043164,0.982715,-27.688845,-3.493229,14.10257,-5.949974,40,39.610001,0.602781,0,-0.621883,0.00739,0,-0.13087,0.025077,-4.870158,-3.2617,-0.037226,116,44
3420,402.429059,-0.091797,-0.054883,1.013965,-12.307391,30.660733,2.947373,-5.949974,40,39.610001,0.602789,0,-0.426728,-0.023777,0,-0.210956,0.012213,-4.870158,-3.246969,-0.02575,116,44
3421,402.434031,-0.005859,0.085742,0.986621,33.925881,-9.90282,1.853726,-5.949974,40,39.610001,0.602797,0,-0.469135,0.011917,0,-0.003178,-0.029584,-4.870158,-3.237753,-0.024734,116,44
3422,402.439012,0.087891,0.04668,1.006152,-12.574121,-12.558223,7.540689,-5.949974,40,39.610001,0.602805,0,-0.563341,0.014892,0,-0.043279,0.011275,-4.411792,-3.200192,-0.024814,120,40
3423,402.44399,-0.025391,-0.090039,1.013965,-40.314086,4.472977,10.384171,-5.949974,40,39.610001,0.602813,0,-0.525869,-0.000232,0,-0.276477,0.037111,-4.411792,-3.1485,-0.028513,120,40
3424,402.448971,-0.087891,-0.008008,0.99834,6.008098,21.137913,-2.73959,-5.949974,40,39.610001,0.60282,0,-0.379967,-0.015794,0,-0.245485,-0.003529,-4.411792,-3.162146,-0.014579,120,40
3425,402.453968,0.048828,0.10918,1.010059,31.525309,-21.897911,5.353396,-5.949974,40,39.610001,0.602828,0,-0.505048,0.022635,0,-0.039673,-0.027234,-4.411792,-3.135395,-0.023428,120,40
3426,402.458964,0.068359,0.007617,1.041309,-16.841807,-9.444992,8.415607,-5.949974,40,39.610001,0.602836,0,-0.574699,0.012254,0,-0.117085,0.015515,-4.411792,-3.093351,-0.027222,120,40
3427,402.46394,-0.052734,-0.090039,1.025684,-22.709877,15.277716,3.166102,2.549934,40,40.222,0.583384,0,-0.472728,-0.010032,0,-0.262246,0.021649,-4.411792,-3.077596,-0.021944,120,40
3428,402.468928,-0.076172,0.050586,0.990527,14.899112,7.769338,4.04102,2.549934,40,40.222,0.583379,0,-0.397806,-0.004003,0,-0.16256,-0.011867,-4.411792,-3.05744,-0.023142,120,40
3429,402.473911,0.087891,0.085742,1.02959,17.388596,-30.138815,5.790854,2.549934,40,40.222,0.583375,0,-0.578563,0.03034,0,-0.037889,-0.01491,-4.411792,-3.028584,-0.025377,120,40
3430,402.478896,0.044922,-0.070508,1.049121,-24.48808,-3.035401,5.134666,2.549934,40,40.222,0.58337,0,-0.606325,0.006882,0,-0.184002,0.022654,-4.411792,-3.002987,-0.025048,120,40
3431,402.483881,-0.087891,-0.04707,0.970996,-7.684064,29.561947,-0.552297,2.549934,40,40.222,0.583366,0,-0.416987,-0.022887,0,-0.238173,0.008368,-4.411792,-3.005741,-0.019054,120,40
3432,402.488866,-0.021484,0.116992,0.955371,20.055901,-17.77746,5.790854,2.549934,40,40.222,0.583362,0,-0.491503,0.018945,0,-0.083541,-0.016919,-3.987803,-2.976873,-0.020179,123,37
3433,402.493837,0.119141,0.038867,1.02959,-7.950794,-17.594329,5.572125,2.549934,40,40.222,0.583357,0,-0.621849,0.019695,0,-0.103532,0.007661,-3.987803,-2.949174,-0.020337,123,37
3434,402.498815,0.005859,-0.101758,0.974902,-10.618098,2.641665,1.634997,2.549934,40,40.222,0.583353,0,-0.605854,0.001924,0,-0.19581,0.010633,-3.987803,-2.941035,-0.016328,123,37
3435,402.503792,-0.107422,0.01543,0.908496,12.231809,36.704061,3.166102,7.649994,40,40.222,0.573148,0,-0.369967,-0.029447,0,-0.124066,-0.009808,-3.987803,-2.925278,-0.018151,123,37
3436,402.508804,0.025391,0.120898,0.924121,20.945003,-29.955684,5.572125,7.649994,40,40.222,0.573144,0,-0.526699,0.029818,0,0.038261,-0.018545,-3.987803,-2.89735,-0.021061,123,37
3437,402.51379,0.115234,-0.027539,0.99834,-27.333205,-17.77746,1.853726,7.649994,40,40.222,0.573139,0,-0.657826,0.020106,0,-0.105851,0.024592,-3.987803,-2.888107,-0.017296,123,37
3438,402.51877,-0.052734,-0.10957,0.912402,-12.751941,21.687306,2.728643,7.649994,40,40.222,0.573135,0,-0.52075,-0.01529,0,-0.215139,0.01263,-3.987803,-2.874519,-0.018402,123,37
3439,402.52375,-0.107422,0.062305,0.896777,22.011924,24.342708,9.290524,7.649994,40,40.222,0.57313,0,-0.345753,-0.018829,0,-0.072957,-0.0187,-3.987803,-2.828252,-0.025919,123,37
3440,402.528742,0.099609,0.081836,0.986621,9.475594,-31.603863,2.728643,7.649994,40,40.222,0.573126,0,-0.540727,0.031355,0,0.012024,-0.008353,-3.987803,-2.814631,-0.019238,123,37
3441,402.533721,0.076172,-0.070508,0.970996,-38.09133,-0.929393,0.978808,7.649994,40,40.222,0.573122,0,-0.573044,0.004812,0,-0.203644,0.034663,-3.987803,-2.809757,-0.017474,123,37
3442,402.538718,-0.115234,-0.058789,0.869434,-7.239512,36.612495,4.697207,7.649994,40,40.222,0.573117,0,-0.331183,-0.029638,0,-0.263381,0.008156,-3.987803,-2.786285,-0.021695,123,37
3443,402.543687,-0.052734,0.097461,0.920215,24.056857,-2.211311,8.196877,-0.85001,40,40.153999,0.590386,0,-0.314593,0.004126,0,-0.095865,-0.020324,-3.609651,-2.745555,-0.020649,127,33
